Suburb,Address,Bedroom,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname,Propertycount
Brunswick West,3/9 Cumming St,3,h,795537.8,PN,Nelson,03-12-2016,5.9,3055,3,1,1,125.0,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,9/610 Moreland Rd,2,u,320000.0,PI,Nelson,03-12-2016,5.9,3055,2,1,1,437.5,99.5,1980,Moreland,Northern Metropolitan,7082
Brunswick West,25 Wales St,3,h,1190000.0,S,Nelson,03-12-2016,5.9,3055,3,1,1,437.5,119.0,1920,Moreland,Northern Metropolitan,7082
Brunswick West,89 Pearson St,3,h,942000.0,S,McDonald,04-03-2017,5.9,3055,3,1,0,358.0,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,2/13 Walker St,2,u,471000.0,S,Jellis,04-03-2017,5.9,3055,2,1,1,564.0,60.0,1970,Moreland,Northern Metropolitan,7082
Brunswick West,1 Wallace St,4,h,795537.8,S,Nelson,04-03-2017,5.9,3055,4,2,2,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,4/1 Allard St,2,u,473000.0,S,Harrington,04-06-2016,5.9,3055,2,1,2,568.0,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,5 Halpin St,3,h,1200000.0,S,Nelson,04-06-2016,5.9,3055,3,1,1,600.0,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,106 Hunter St,3,h,795537.8,S,Ray,04-06-2016,5.9,3055,3,2,1,350.0,174.0,1925,Moreland,Northern Metropolitan,7082
Brunswick West,3/91 Melville Rd,2,u,795537.8,S,Brad,04-06-2016,5.9,3055,2,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,6 Shamrock St,3,h,795537.8,S,Nelson,04-06-2016,5.9,3055,3,1,1,323.0,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,42 Whitby St,4,h,930000.0,S,Nelson,04-06-2016,5.9,3055,4,2,2,299.0,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,2/39 Murray St,1,u,300000.0,VB,Jellis,06-08-2016,5.9,3055,1,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,1/455 Albion St,1,u,265000.0,PI,Walshe,07-05-2016,5.9,3055,1,1,1,437.5,42.0,2000,Moreland,Northern Metropolitan,7082
Brunswick West,64 Pearson St,3,h,955000.0,S,hockingstuart,07-05-2016,5.9,3055,3,1,0,220.0,93.0,1930,Moreland,Northern Metropolitan,7082
Brunswick West,497 Albion St,5,h,1350000.0,SP,Woodards,07-11-2016,5.9,3055,5,2,2,510.0,321.0,1997,Moreland,Northern Metropolitan,7082
Brunswick West,2/458 Brunswick Rd,2,t,795537.8,S,Nelson,07-11-2016,5.9,3055,2,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,11/7 Egginton St,2,t,380000.0,VB,Nelson,07-11-2016,5.9,3055,2,1,1,437.5,85.0,1970,Moreland,Northern Metropolitan,7082
Brunswick West,20 Fitzgibbon Av,3,h,1400000.0,PI,Jellis,07-11-2016,5.9,3055,3,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,12/881 Park St,1,u,300000.0,SP,Grantham,07-11-2016,5.9,3055,1,1,0,437.5,37.0,1960,Moreland,Northern Metropolitan,7082
Brunswick West,10 Yarrabin St,3,h,810000.0,S,Brad,07-11-2016,5.9,3055,3,1,2,349.0,95.0,1950,Moreland,Northern Metropolitan,7082
Brunswick West,48 Hunter St,4,h,795537.8,SN,Ray,08-10-2016,5.9,3055,3,1,1,459.0,122.0,1950,Moreland,Northern Metropolitan,7082
Brunswick West,36c Newman St,2,t,530000.0,VB,Nelson,08-10-2016,5.9,3055,2,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,4/22 Murray St,2,u,380000.0,PI,Brad,10-09-2016,5.9,3055,2,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,11b Henderson St,3,t,1195000.0,S,Jellis,10-12-2016,5.9,3055,3,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,81 Melville Rd,3,h,793000.0,S,Ray,10-12-2016,5.9,3055,3,1,0,275.0,119.0,1935,Moreland,Northern Metropolitan,7082
Brunswick West,6/524 Moreland Rd,2,u,400000.0,SP,Nelson,10-12-2016,5.9,3055,2,1,1,73.0,64.0,1960,Moreland,Northern Metropolitan,7082
Brunswick West,107/480 Albion St,2,u,400500.0,SP,Nelson,11-02-2017,5.9,3055,2,1,1,437.5,70.0,2013,Moreland,Northern Metropolitan,7082
Brunswick West,1/572 Moreland Rd,3,t,797500.0,S,Nelson,11-02-2017,5.9,3055,3,2,2,262.0,155.0,2010,Moreland,Northern Metropolitan,7082
Brunswick West,18/180 Union St,2,u,435000.0,S,Nelson,12-06-2016,5.9,3055,2,1,1,437.5,99.5,2002,Moreland,Northern Metropolitan,7082
Brunswick West,1 Marion Av,2,h,989000.0,S,Ray,12-11-2016,5.9,3055,2,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,468 Moreland Rd,3,h,920000.0,S,Jellis,12-11-2016,5.9,3055,3,1,2,501.0,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,106/2 Murray St,2,u,450000.0,S,Ray,12-11-2016,5.9,3055,2,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,915 Park St,3,h,1172000.0,S,Stockdale,12-11-2016,5.9,3055,3,1,2,512.0,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,121 Pearson St,3,h,1300000.0,PI,Jellis,12-11-2016,5.9,3055,3,1,2,364.0,135.0,1900,Moreland,Northern Metropolitan,7082
Brunswick West,81 Whitby St,3,h,1330000.0,S,Nelson,12-11-2016,5.9,3055,3,1,2,353.0,101.0,1930,Moreland,Northern Metropolitan,7082
Brunswick West,24 Burnell St,3,h,1245000.0,S,Barry,14-05-2016,5.9,3055,3,1,1,412.0,99.5,1934,Moreland,Northern Metropolitan,7082
Brunswick West,7/22 Irvine Cr,2,t,795537.8,PI,Barry,14-05-2016,5.9,3055,2,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,1/6 Irvine Cr,2,u,515000.0,S,Moonee,14-05-2016,5.9,3055,2,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,102 Melville Rd,2,h,900000.0,SP,hockingstuart,14-05-2016,5.9,3055,2,1,1,410.0,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,28 Yarrabin St,3,t,650000.0,PI,RW,14-05-2016,5.9,3055,3,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,474a Brunswick Rd,2,h,795537.8,S,Jellis,15-10-2016,5.9,3055,2,1,2,253.0,144.0,2000,Moreland,Northern Metropolitan,7082
Brunswick West,7/11 Egginton St,2,u,795537.8,PI,Nelson,15-10-2016,5.9,3055,2,1,1,437.5,62.0,1980,Moreland,Northern Metropolitan,7082
Brunswick West,2 Henderson St,7,h,1205000.0,S,Raine,15-10-2016,5.9,3055,7,3,1,447.0,287.0,1982,Moreland,Northern Metropolitan,7082
Brunswick West,1/19 Hopetoun Av,3,t,775000.0,S,Walshe,15-10-2016,5.9,3055,3,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,4/42 Passfield St,2,u,380000.0,PI,Jellis,15-10-2016,5.9,3055,2,1,1,437.5,62.0,1970,Moreland,Northern Metropolitan,7082
Brunswick West,171 Union St,3,h,1095000.0,S,Nelson,15-10-2016,5.9,3055,3,1,1,411.0,168.0,1935,Moreland,Northern Metropolitan,7082
Brunswick West,2/243 Union St,2,t,680000.0,VB,Nelson,15-10-2016,5.9,3055,2,1,1,437.5,82.0,1970,Moreland,Northern Metropolitan,7082
Brunswick West,201 Hope St,2,h,711000.0,S,Nelson,16-04-2016,5.9,3055,2,1,1,177.0,87.0,1910,Moreland,Northern Metropolitan,7082
Brunswick West,7 Zeal St,2,h,910000.0,S,Raine,16-04-2016,5.9,3055,2,1,4,576.0,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,194 Dawson St,3,h,1186000.0,S,Nelson,16-07-2016,5.9,3055,3,1,3,608.0,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,5/8 Murray St,2,u,500000.0,S,Brad,16-07-2016,5.9,3055,2,1,1,437.5,75.0,1970,Moreland,Northern Metropolitan,7082
Brunswick West,4/268 Hope St,3,t,795537.8,SN,Barry,17-09-2016,5.9,3055,3,2,1,437.5,108.0,1990,Moreland,Northern Metropolitan,7082
Brunswick West,33 Whitby St,2,h,1005000.0,S,Nelson,17-09-2016,5.9,3055,2,1,1,284.0,99.5,1926,Moreland,Northern Metropolitan,7082
Brunswick West,7/7 Allard St,2,u,385000.0,SP,Jellis,18-03-2017,5.9,3055,2,1,1,437.5,62.0,1970,Moreland,Northern Metropolitan,7082
Brunswick West,5/21 Cumming St,2,u,656000.0,S,Collins,18-03-2017,5.9,3055,2,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,3/546 Moreland Rd,2,u,370000.0,S,Ray,18-03-2017,5.9,3055,2,1,1,2120.0,59.0,1960,Moreland,Northern Metropolitan,7082
Brunswick West,2/8 Walker St,1,u,320000.0,S,Jellis,18-06-2016,5.9,3055,1,1,1,437.5,43.0,1970,Moreland,Northern Metropolitan,7082
Brunswick West,29 Grantham St,4,h,988000.0,S,Nelson,19-11-2016,5.9,3055,4,1,1,384.0,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,42 Hopetoun Av,4,h,910000.0,PI,Nelson,19-11-2016,5.9,3055,4,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,3/447 Brunswick Rd,2,u,400000.0,S,Nelson,22-05-2016,5.9,3055,2,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,16 Foden St,3,h,795537.8,S,Nelson,22-05-2016,5.9,3055,3,1,2,378.0,126.0,1925,Moreland,Northern Metropolitan,7082
Brunswick West,9/39 Heller St,1,u,330000.0,S,hockingstuart/Advantage,22-05-2016,5.9,3055,1,1,1,437.5,42.0,1970,Moreland,Northern Metropolitan,7082
Brunswick West,10/13 Hopetoun Av,2,u,315000.0,PI,Jellis,22-05-2016,5.9,3055,2,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,8/82 Hopetoun Av,2,u,380000.0,S,Nelson,22-05-2016,5.9,3055,2,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,542 Albion St,5,h,1200000.0,PI,Jellis,22-08-2016,5.9,3055,5,2,3,553.0,193.0,1920,Moreland,Northern Metropolitan,7082
Brunswick West,6/86 Heller St,2,u,537000.0,SP,Jellis,22-08-2016,5.9,3055,2,1,1,501.0,66.0,1960,Moreland,Northern Metropolitan,7082
Brunswick West,7 Morrow St,3,h,910000.0,S,Brad,22-08-2016,5.9,3055,3,1,2,717.0,141.0,1950,Moreland,Northern Metropolitan,7082
Brunswick West,8/48 Passfield St,1,u,285000.0,PI,Walshe,22-08-2016,5.9,3055,1,1,1,437.5,45.0,1970,Moreland,Northern Metropolitan,7082
Brunswick West,9 Peacock St,4,h,921500.0,S,Ray,22-08-2016,5.9,3055,3,1,1,575.0,165.0,1930,Moreland,Northern Metropolitan,7082
Brunswick West,1 Culloden St,3,h,995000.0,S,Brad,23-04-2016,5.9,3055,3,1,2,505.0,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,117 Pearson St,3,h,901000.0,S,Rendina,23-04-2016,5.9,3055,3,1,4,357.0,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,1 Jordan St,2,h,1315000.0,S,Nelson,24-09-2016,5.9,3055,2,1,2,554.0,116.0,1930,Moreland,Northern Metropolitan,7082
Brunswick West,8/109 Melville Rd,2,u,370000.0,VB,Nelson,24-09-2016,5.9,3055,2,1,1,437.5,65.0,1970,Moreland,Northern Metropolitan,7082
Brunswick West,1/464 Victoria St,2,t,735000.0,S,Jellis,24-09-2016,5.9,3055,2,1,2,120.0,109.0,2004,Moreland,Northern Metropolitan,7082
Brunswick West,15 Wallace St,4,h,1000000.0,S,Nelson,24-09-2016,5.9,3055,3,1,1,589.0,148.0,1935,Moreland,Northern Metropolitan,7082
Brunswick West,10/446 Albion St,1,u,252000.0,PI,McDonald,25-02-2017,5.9,3055,1,1,1,437.5,45.0,1970,Moreland,Northern Metropolitan,7082
Brunswick West,77 Collier Cr,3,h,1180000.0,S,Nelson,25-02-2017,5.9,3055,3,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,23/80 Hopetoun Av,3,u,737000.0,S,Nelson,25-02-2017,5.9,3055,3,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,871 Park St,4,h,1700000.0,PI,Jellis,25-02-2017,5.9,3055,4,2,2,621.0,184.0,1920,Moreland,Northern Metropolitan,7082
Brunswick West,12 Hamilton St,2,h,820000.0,S,Jellis,26-07-2016,5.9,3055,3,1,1,206.0,98.0,1900,Moreland,Northern Metropolitan,7082
Brunswick West,7/5 Allard St,2,u,370000.0,VB,Jellis,27-06-2016,5.9,3055,2,1,1,437.5,65.0,1970,Moreland,Northern Metropolitan,7082
Brunswick West,3 Appleby Cr,3,h,1100000.0,VB,Brad,27-06-2016,5.9,3055,3,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,12/82 Hopetoun Av,2,u,400000.0,VB,Nelson,27-06-2016,5.9,3055,2,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,1/30 McLean St,2,u,484000.0,S,Jellis,27-06-2016,5.9,3055,2,1,1,437.5,65.0,1950,Moreland,Northern Metropolitan,7082
Brunswick West,2/494 Victoria St,3,t,815000.0,S,Ray,27-06-2016,5.9,3055,3,1,2,157.0,123.0,1999,Moreland,Northern Metropolitan,7082
Brunswick West,487 Brunswick Rd,3,h,1150000.0,VB,Jellis,27-11-2016,5.9,3055,3,1,2,726.0,99.5,1950,Moreland,Northern Metropolitan,7082
Brunswick West,1/312 Hope St,1,u,351000.0,PI,Nelson,27-11-2016,5.9,3055,1,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,111/2 Olive York Wy,2,u,395000.0,SP,Village,27-11-2016,5.9,3055,2,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,53 Heller St,4,h,1150000.0,VB,Nelson,28-05-2016,5.9,3055,4,1,2,519.0,169.0,1910,Moreland,Northern Metropolitan,7082
Brunswick West,214 Hope St,4,h,795537.8,S,Jellis,28-05-2016,5.9,3055,4,1,2,474.0,156.0,1900,Moreland,Northern Metropolitan,7082
Brunswick West,19a Manica St,4,h,1600000.0,VB,Nelson,28-05-2016,5.9,3055,4,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,4/38 Melville Rd,2,t,598000.0,S,Nelson,28-05-2016,5.9,3055,2,1,1,69.0,99.5,2009,Moreland,Northern Metropolitan,7082
Brunswick West,2/530 Victoria St,2,u,497000.0,S,Hodges,28-05-2016,5.9,3055,2,1,1,437.5,84.0,1977,Moreland,Northern Metropolitan,7082
Brunswick West,5/22 Whitby St,2,u,403000.0,S,hockingstuart,28-05-2016,5.9,3055,2,1,2,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Brunswick West,1/536 Albion St,2,h,440000.0,PI,Jellis,28-08-2016,5.9,3055,2,1,1,437.5,62.0,1960,Moreland,Northern Metropolitan,7082
Brunswick West,196 Melville Rd,2,h,816000.0,S,Nelson,28-08-2016,5.9,3055,3,2,1,343.0,115.0,1930,Moreland,Northern Metropolitan,7082
Brunswick West,481 Albion St,4,h,1585000.0,SP,Gunn&Co,30-07-2016,5.9,3055,4,1,2,562.0,99.5,1920,Moreland,Northern Metropolitan,7082
Brunswick West,16 Bakers Pde,4,h,970000.0,PI,Nelson,30-07-2016,5.9,3055,4,3,2,499.0,150.0,1925,Moreland,Northern Metropolitan,7082
Brunswick West,5/82 Hopetoun Av,3,u,490000.0,VB,Nelson,30-07-2016,5.9,3055,3,1,1,437.5,99.5,1970,Moreland,Northern Metropolitan,7082
Bulleen,19a Elizabeth St,3,u,851000.0,S,Jellis,03-09-2016,11.8,3105,3,1,2,385.0,140.0,2000,Manningham,Eastern Metropolitan,4480
Bulleen,42 Robert St,4,h,1300000.0,S,Jellis,03-09-2016,11.8,3105,4,1,2,717.0,180.0,1960,Manningham,Eastern Metropolitan,4480
Bulleen,92 Swanston St,4,h,1110000.0,PI,Barry,03-09-2016,11.8,3105,3,2,2,562.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,25 William St,4,h,1235000.0,S,Jellis,03-09-2016,11.8,3105,4,2,2,556.0,214.0,1957,Manningham,Eastern Metropolitan,4480
Bulleen,1/16 Carrathool St,4,t,930000.0,PI,Jellis,03-12-2016,11.8,3105,4,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,28 Rocklea Rd,4,h,1505000.0,S,Jellis,03-12-2016,11.8,3105,4,3,2,410.0,182.5,2012,Manningham,Eastern Metropolitan,4480
Bulleen,1/119 Willow Bnd,3,t,790000.0,S,Philip,03-12-2016,11.8,3105,3,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,4 Albany Pl,4,h,1303000.0,SP,Barry,04-03-2017,11.8,3105,4,2,2,670.0,197.0,1980,Manningham,Eastern Metropolitan,4480
Bulleen,4 Greenhill Ct,5,h,1336000.0,S,Barry,04-03-2017,11.8,3105,5,3,3,736.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,130 Manningham Rd,3,h,880000.0,PI,Barry,04-06-2016,11.8,3105,3,2,2,514.0,190.0,1960,Manningham,Eastern Metropolitan,4480
Bulleen,40 Riverview Tce,3,h,980000.0,S,Barry,04-06-2016,11.8,3105,3,1,1,701.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,6a Tobruk St,3,t,975000.0,PI,Fletchers,04-06-2016,11.8,3105,3,2,2,632.0,226.0,2013,Manningham,Eastern Metropolitan,4480
Bulleen,5 Fuller St,3,h,1127000.0,S,Jellis,06-08-2016,11.8,3105,3,1,2,631.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,13 Montgomery Pl,3,h,990000.0,PI,Barry,06-08-2016,11.8,3105,3,2,1,585.0,180.0,1950,Manningham,Eastern Metropolitan,4480
Bulleen,10 Tanami Ct,4,h,1401000.0,S,Ray,06-08-2016,11.8,3105,5,2,2,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,61 Barak St,4,h,1152688.4,SP,Philip,07-05-2016,11.8,3105,4,2,2,752.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,28 Dale St,3,h,1340000.0,S,Barry,07-05-2016,11.8,3105,2,1,2,775.0,182.5,1965,Manningham,Eastern Metropolitan,4480
Bulleen,57a Estelle St,5,h,1152688.4,SN,Assisi,07-05-2016,11.8,3105,4,2,2,388.0,235.0,2014,Manningham,Eastern Metropolitan,4480
Bulleen,206 Manningham Rd,4,h,1225000.0,S,Ray,07-05-2016,11.8,3105,4,2,2,723.0,159.0,1970,Manningham,Eastern Metropolitan,4480
Bulleen,9 Albany Pl,5,h,1490000.0,S,Fletchers,07-11-2016,11.8,3105,5,3,2,796.0,304.0,1975,Manningham,Eastern Metropolitan,4480
Bulleen,24 Kimberley Wy,4,h,1380000.0,S,Barry,07-11-2016,11.8,3105,4,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,3 Maringa St,4,h,1152688.4,SP,Ray,07-11-2016,11.8,3105,4,2,2,729.0,255.0,2016,Manningham,Eastern Metropolitan,4480
Bulleen,10a Elizabeth St,3,t,1250000.0,SP,Jellis,08-10-2016,11.8,3105,3,2,2,315.0,182.5,1960,Manningham,Eastern Metropolitan,4480
Bulleen,49 Furneaux Gr,4,h,1002000.0,S,Jellis,08-10-2016,11.8,3105,4,1,2,650.0,323.0,1970,Manningham,Eastern Metropolitan,4480
Bulleen,15 Millicent Av,5,h,950000.0,PI,McGrath,08-10-2016,11.8,3105,5,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,2/10 Ronald Av,2,t,836000.0,S,Barry,08-10-2016,11.8,3105,2,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,47 Sheahans Rd,4,h,1260000.0,S,Barry,10-09-2016,11.8,3105,4,2,2,730.0,182.5,1971,Manningham,Eastern Metropolitan,4480
Bulleen,38 Balwyn Rd,3,h,905000.0,S,Barry,10-12-2016,11.8,3105,3,3,2,401.0,165.0,1965,Manningham,Eastern Metropolitan,4480
Bulleen,11 Carrathool St,3,h,1400000.0,S,Barry,10-12-2016,11.8,3105,3,1,3,770.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,16 Chateau Ri,4,h,1550000.0,PI,Jellis,10-12-2016,11.8,3105,4,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,135 Manningham Rd,4,h,1085000.0,PI,Barry,10-12-2016,11.8,3105,4,2,1,1124.0,225.0,1960,Manningham,Eastern Metropolitan,4480
Bulleen,24 Robert St,4,h,1300000.0,SP,Jellis,10-12-2016,11.8,3105,4,3,1,604.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,30a Warringal St,3,h,1240000.0,S,Barry,10-12-2016,11.8,3105,3,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,1/15 Estelle St,3,u,787000.0,S,Barry,11-02-2017,11.8,3105,3,1,2,306.0,100.0,1985,Manningham,Eastern Metropolitan,4480
Bulleen,19 Warringal St,4,h,1280000.0,S,Barry,11-03-2017,11.8,3105,4,1,2,732.0,6791.0,1970,Manningham,Eastern Metropolitan,4480
Bulleen,13 Marjorie Cl,5,h,1152688.4,SP,Fletchers,12-06-2016,11.8,3105,5,2,2,677.0,372.0,2004,Manningham,Eastern Metropolitan,4480
Bulleen,4 Chateau Ri,5,h,1900000.0,PI,Barry,12-11-2016,11.8,3105,5,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,14 Kandanga Gr,3,h,1075000.0,S,Jellis,12-11-2016,11.8,3105,3,1,1,604.0,96.0,1960,Manningham,Eastern Metropolitan,4480
Bulleen,8a Ronald Av,3,h,1100000.0,PI,Fletchers,12-11-2016,11.8,3105,3,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,153 Thompsons Rd,2,h,890000.0,S,Fletchers,12-11-2016,11.8,3105,2,1,2,559.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,31 Nirvana Cr,3,h,975000.0,PI,Barry,14-05-2016,11.8,3105,3,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,38 Rocklea Rd,4,h,1320000.0,PI,Jellis,14-05-2016,11.8,3105,4,3,2,411.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,23 Bourke St,4,h,1302000.0,SP,Barry,15-10-2016,11.8,3105,4,2,2,475.0,245.0,1996,Manningham,Eastern Metropolitan,4480
Bulleen,8 Vera St,3,h,1050000.0,PI,Fletchers,15-10-2016,11.8,3105,3,2,1,728.0,719.0,1965,Manningham,Eastern Metropolitan,4480
Bulleen,7 Yarraleen Pl,4,h,1152688.4,SP,Jellis,15-10-2016,11.8,3105,4,3,4,1221.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,7 Ronald Av,4,h,1298000.0,S,Barry,16-04-2016,11.8,3105,4,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,71 Summit Dr,4,h,1000000.0,VB,hockingstuart,16-04-2016,11.8,3105,4,2,3,672.0,212.0,1970,Manningham,Eastern Metropolitan,4480
Bulleen,10 Helene St,5,h,1152688.4,SN,Philip,18-03-2017,11.8,3105,5,3,2,668.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,7 Kampman St,4,h,1300000.0,S,McGrath,18-03-2017,11.8,3105,4,2,2,744.0,300.0,1985,Manningham,Eastern Metropolitan,4480
Bulleen,63 Thompsons Rd,4,h,1250000.0,S,Barry,18-03-2017,11.8,3105,4,2,2,732.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,28 Kenneth St,4,h,976000.0,S,Barry,18-06-2016,11.8,3105,4,1,1,701.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,15 Riverview Tce,2,h,980000.0,S,Fletchers,18-06-2016,11.8,3105,3,1,1,551.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,37 Apex Cr,4,h,1120000.0,S,Barry,19-11-2016,11.8,3105,4,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,1/7 Westwood Dr,3,u,812500.0,S,Barry,19-11-2016,11.8,3105,3,1,1,421.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,22 Nirvana Cr,4,h,1280000.0,S,Jellis,22-05-2016,11.8,3105,4,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,14 Collins St,3,h,990000.0,PI,Barry,22-08-2016,11.8,3105,3,1,2,602.0,175.0,1975,Manningham,Eastern Metropolitan,4480
Bulleen,38 Latrobe St,3,h,1150000.0,S,Barry,22-08-2016,11.8,3105,3,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,18 Vista St,3,h,1152688.4,S,Fletchers,22-08-2016,11.8,3105,4,2,2,296.0,195.0,2011,Manningham,Eastern Metropolitan,4480
Bulleen,24 Alison Av,3,h,1060000.0,S,Ray,23-04-2016,11.8,3105,3,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,4 Graeme Ct,4,h,1244000.0,PI,Fletchers,23-04-2016,11.8,3105,4,2,2,530.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,19 Barak St,4,h,1100000.0,PI,Barry,24-09-2016,11.8,3105,4,2,2,693.0,212.0,1975,Manningham,Eastern Metropolitan,4480
Bulleen,13 Birrarrung Ct,4,h,1475000.0,VB,Barry,24-09-2016,11.8,3105,4,2,2,617.0,182.5,1998,Manningham,Eastern Metropolitan,4480
Bulleen,42 Gisborne St,4,h,1140000.0,S,hockingstuart,24-09-2016,11.8,3105,4,2,3,554.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,43 Helene St,2,h,833000.0,S,Philip,25-02-2017,11.8,3105,2,1,0,359.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,10 Nevada Rt,4,h,1600000.0,S,Barry,25-02-2017,11.8,3105,4,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,28 Flinders St,2,h,903000.0,S,Barry,26-07-2016,11.8,3105,2,1,1,591.0,140.0,1965,Manningham,Eastern Metropolitan,4480
Bulleen,47 Alfreda Av,4,h,1152688.4,S,Jellis,27-06-2016,11.8,3105,4,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,2/6 England St,3,t,905000.0,PI,Fletchers,27-11-2016,11.8,3105,3,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
Bulleen,8a Helene St,4,h,1125000.0,VB,Barry,27-11-2016,11.8,3105,4,1,1,617.0,182.5,1970,Manningham,Eastern Metropolitan,4480
